epoch	loss	v_loss	|	v_ma_f1	v_mi_f1	v_pre	v_rec	|	t_ma_f1	t_mi_f1	t_pre	t_rec
14	1.6106	1.6106	|	0.0667	0.2000	0.2000	0.2000	|	0.0667	0.2000	0.2000	0.2000	|  Best result at epoch 0
15	1.6105	1.6102	|	0.0667	0.2000	0.2000	0.2000	|	0.0667	0.2000	0.2000	0.2000	|  Best result at epoch 0
16	1.6106	1.6097	|	0.0667	0.2000	0.2000	0.2000	|	0.0667	0.2000	0.2000	0.2000	|  Best result at epoch 0
17	1.6106	1.6096	|	0.0667	0.2000	0.2000	0.2000	|	0.0667	0.2000	0.2000	0.2000	|  Best result at epoch 0
18	1.6104	1.6108	|	0.0667	0.2000	0.2000	0.2000	|	0.0667	0.2000	0.2000	0.2000	|  Best result at epoch 0
19	1.6108	1.6095	|	0.0667	0.2000	0.2000	0.2000	|	0.0667	0.2000	0.2000	0.2000	|  Best result at epoch 0
20	1.6105	1.6106	|	0.0667	0.2000	0.2000	0.2000	|	0.0667	0.2000	0.2000	0.2000	|  Best result at epoch 0
21	1.6108	1.6099	|	0.0667	0.2000	0.2000	0.2000	|	0.0667	0.2000	0.2000	0.2000	|  Best result at epoch 0
22	1.6103	1.6106	|	0.0667	0.2000	0.2000	0.2000	|	0.0667	0.2000	0.2000	0.2000	|  Best result at epoch 0
23	1.6107	1.6096	|	0.0667	0.2000	0.2000	0.2000	|	0.0667	0.2000	0.2000	0.2000	|  Best result at epoch 0
24	1.6108	1.6098	|	0.0667	0.2000	0.2000	0.2000	|	0.0667	0.2000	0.2000	0.2000	|  Best result at epoch 0
25	1.6105	1.6103	|	0.0667	0.2000	0.2000	0.2000	|	0.0667	0.2000	0.2000	0.2000	|  Best result at epoch 0
26	1.6107	1.6096	|	0.0667	0.2000	0.2000	0.2000	|	0.0667	0.2000	0.2000	0.2000	|  Best result at epoch 0
27	1.6106	1.6102	|	0.0667	0.2000	0.2000	0.2000	|	0.0667	0.2000	0.2000	0.2000	|  Best result at epoch 0
28	1.6103	1.6101	|	0.0667	0.2000	0.2000	0.2000	|	0.0667	0.2000	0.2000	0.2000	|  Best result at epoch 0
29	1.6107	1.6104	|	0.0667	0.2000	0.2000	0.2000	|	0.0667	0.2000	0.2000	0.2000	|  Best result at epoch 0
30	1.6105	1.6104	|	0.0667	0.2000	0.2000	0.2000	|	0.0667	0.2000	0.2000	0.2000	|  Best result at epoch 0
31	1.6105	1.6101	|	0.0667	0.2000	0.2000	0.2000	|	0.0667	0.2000	0.2000	0.2000	|  Best result at epoch 0
32	1.6108	1.6102	|	0.0667	0.2000	0.2000	0.2000	|	0.0667	0.2000	0.2000	0.2000	|  Best result at epoch 0
33	1.6105	1.6107	|	0.0667	0.2000	0.2000	0.2000	|	0.0667	0.2000	0.2000	0.2000	|  Best result at epoch 0
34	1.6104	1.6097	|	0.0667	0.2000	0.2000	0.2000	|	0.0667	0.2000	0.2000	0.2000	|  Best result at epoch 0
35	1.6104	1.6109	|	0.0667	0.2000	0.2000	0.2000	|	0.0667	0.2000	0.2000	0.2000	|  Best result at epoch 0
36	1.6106	1.6104	|	0.0667	0.2000	0.2000	0.2000	|	0.0667	0.2000	0.2000	0.2000	|  Best result at epoch 0
37	1.6107	1.6096	|	0.0667	0.2000	0.2000	0.2000	|	0.0667	0.2000	0.2000	0.2000	|  Best result at epoch 0
38	1.6108	1.6099	|	0.0667	0.2000	0.2000	0.2000	|	0.0667	0.2000	0.2000	0.2000	|  Best result at epoch 0
39	1.6104	1.6104	|	0.0667	0.2000	0.2000	0.2000	|	0.0667	0.2000	0.2000	0.2000	|  Best result at epoch 0
40	1.6104	1.6101	|	0.0667	0.2000	0.2000	0.2000	|	0.0667	0.2000	0.2000	0.2000	|  Best result at epoch 0
41	1.6106	1.6098	|	0.0667	0.2000	0.2000	0.2000	|	0.0667	0.2000	0.2000	0.2000	|  Best result at epoch 0
42	1.6105	1.6100	|	0.0667	0.2000	0.2000	0.2000	|	0.0667	0.2000	0.2000	0.2000	|  Best result at epoch 0
43	1.6106	1.6103	|	0.0667	0.2000	0.2000	0.2000	|	0.0667	0.2000	0.2000	0.2000	|  Best result at epoch 0
44	1.6105	1.6105	|	0.0667	0.2000	0.2000	0.2000	|	0.0667	0.2000	0.2000	0.2000	|  Best result at epoch 0
45	1.6108	1.6099	|	0.0667	0.2000	0.2000	0.2000	|	0.0667	0.2000	0.2000	0.2000	|  Best result at epoch 0
46	1.6108	1.6105	|	0.0667	0.2000	0.2000	0.2000	|	0.0667	0.2000	0.2000	0.2000	|  Best result at epoch 0
47	1.6107	1.6105	|	0.0667	0.2000	0.2000	0.2000	|	0.0667	0.2000	0.2000	0.2000	|  Best result at epoch 0
48	1.6106	1.6101	|	0.0667	0.2000	0.2000	0.2000	|	0.0667	0.2000	0.2000	0.2000	|  Best result at epoch 0
49	1.6105	1.6123	|	0.0667	0.2000	0.2000	0.2000	|	0.0667	0.2000	0.2000	0.2000	|  Best result at epoch 0
50	1.6109	1.6101	|	0.0667	0.2000	0.2000	0.2000	|	0.0667	0.2000	0.2000	0.2000	|  Best result at epoch 0
51	1.6103	1.6113	|	0.0667	0.2000	0.2000	0.2000	|	0.0667	0.2000	0.2000	0.2000	|  Best result at epoch 0
52	1.6102	1.6102	|	0.0667	0.2000	0.2000	0.2000	|	0.0667	0.2000	0.2000	0.2000	|  Best result at epoch 0
53	1.6107	1.6099	|	0.0667	0.2000	0.2000	0.2000	|	0.0667	0.2000	0.2000	0.2000	|  Best result at epoch 0
54	1.6103	1.6101	|	0.0667	0.2000	0.2000	0.2000	|	0.0667	0.2000	0.2000	0.2000	|  Best result at epoch 0
55	1.6102	1.6101	|	0.0667	0.2000	0.2000	0.2000	|	0.0667	0.2000	0.2000	0.2000	|  Best result at epoch 0
56	1.6107	1.6098	|	0.0667	0.2000	0.2000	0.2000	|	0.0667	0.2000	0.2000	0.2000	|  Best result at epoch 0
57	1.6105	1.6097	|	0.0667	0.2000	0.2000	0.2000	|	0.0667	0.2000	0.2000	0.2000	|  Best result at epoch 0
58	1.6104	1.6107	|	0.0667	0.2000	0.2000	0.2000	|	0.0667	0.2000	0.2000	0.2000	|  Best result at epoch 0
59	1.6105	1.6105	|	0.0667	0.2000	0.2000	0.2000	|	0.0667	0.2000	0.2000	0.2000	|  Best result at epoch 0
60	1.6104	1.6107	|	0.0667	0.2000	0.2000	0.2000	|	0.0667	0.2000	0.2000	0.2000	|  Best result at epoch 0
61	1.6108	1.6107	|	0.0667	0.2000	0.2000	0.2000	|	0.0667	0.2000	0.2000	0.2000	|  Best result at epoch 0
62	1.6107	1.6096	|	0.0667	0.2000	0.2000	0.2000	|	0.0667	0.2000	0.2000	0.2000	|  Best result at epoch 0
63	1.6106	1.6107	|	0.0667	0.2000	0.2000	0.2000	|	0.0667	0.2000	0.2000	0.2000	|  Best result at epoch 0
64	1.6106	1.6098	|	0.0667	0.2000	0.2000	0.2000	|	0.0667	0.2000	0.2000	0.2000	|  Best result at epoch 0
65	1.6104	1.6101	|	0.0667	0.2000	0.2000	0.2000	|	0.0667	0.2000	0.2000	0.2000	|  Best result at epoch 0
66	1.6101	1.6122	|	0.0667	0.2000	0.2000	0.2000	|	0.0667	0.2000	0.2000	0.2000	|  Best result at epoch 0
67	1.6107	1.6105	|	0.0667	0.2000	0.2000	0.2000	|	0.0667	0.2000	0.2000	0.2000	|  Best result at epoch 0
68	1.6107	1.6106	|	0.0667	0.2000	0.2000	0.2000	|	0.0667	0.2000	0.2000	0.2000	|  Best result at epoch 0
69	1.6107	1.6098	|	0.0667	0.2000	0.2000	0.2000	|	0.0667	0.2000	0.2000	0.2000	|  Best result at epoch 0
70	1.6105	1.6118	|	0.0667	0.2000	0.2000	0.2000	|	0.0667	0.2000	0.2000	0.2000	|  Best result at epoch 0
71	1.6109	1.6100	|	0.0667	0.2000	0.2000	0.2000	|	0.0667	0.2000	0.2000	0.2000	|  Best result at epoch 0
72	1.6105	1.6100	|	0.0667	0.2000	0.2000	0.2000	|	0.0667	0.2000	0.2000	0.2000	|  Best result at epoch 0
73	1.6105	1.6105	|	0.0667	0.2000	0.2000	0.2000	|	0.0667	0.2000	0.2000	0.2000	|  Best result at epoch 0
74	1.6108	1.6104	|	0.0667	0.2000	0.2000	0.2000	|	0.0667	0.2000	0.2000	0.2000	|  Best result at epoch 0
75	1.6107	1.6097	|	0.0667	0.2000	0.2000	0.2000	|	0.0667	0.2000	0.2000	0.2000	|  Best result at epoch 0
76	1.6106	1.6103	|	0.0667	0.2000	0.2000	0.2000	|	0.0667	0.2000	0.2000	0.2000	|  Best result at epoch 0
77	1.6105	1.6097	|	0.0667	0.2000	0.2000	0.2000	|	0.0667	0.2000	0.2000	0.2000	|  Best result at epoch 0
78	1.6102	1.6108	|	0.0667	0.2000	0.2000	0.2000	|	0.0667	0.2000	0.2000	0.2000	|  Best result at epoch 0
79	1.6108	1.6100	|	0.0667	0.2000	0.2000	0.2000	|	0.0667	0.2000	0.2000	0.2000	|  Best result at epoch 0
80	1.6109	1.6096	|	0.0667	0.2000	0.2000	0.2000	|	0.0667	0.2000	0.2000	0.2000	|  Best result at epoch 0
81	1.6107	1.6097	|	0.0667	0.2000	0.2000	0.2000	|	0.0667	0.2000	0.2000	0.2000	|  Best result at epoch 0
82	1.6105	1.6102	|	0.0667	0.2000	0.2000	0.2000	|	0.0667	0.2000	0.2000	0.2000	|  Best result at epoch 0
83	1.6104	1.6099	|	0.0667	0.2000	0.2000	0.2000	|	0.0667	0.2000	0.2000	0.2000	|  Best result at epoch 0
84	1.6106	1.6097	|	0.0667	0.2000	0.2000	0.2000	|	0.0667	0.2000	0.2000	0.2000	|  Best result at epoch 0
85	1.6104	1.6100	|	0.0667	0.2000	0.2000	0.2000	|	0.0667	0.2000	0.2000	0.2000	|  Best result at epoch 0
86	1.6105	1.6107	|	0.0667	0.2000	0.2000	0.2000	|	0.0667	0.2000	0.2000	0.2000	|  Best result at epoch 0
87	1.6107	1.6103	|	0.0667	0.2000	0.2000	0.2000	|	0.0667	0.2000	0.2000	0.2000	|  Best result at epoch 0
88	1.6105	1.6099	|	0.0667	0.2000	0.2000	0.2000	|	0.0667	0.2000	0.2000	0.2000	|  Best result at epoch 0
89	1.6105	1.6115	|	0.0667	0.2000	0.2000	0.2000	|	0.0667	0.2000	0.2000	0.2000	|  Best result at epoch 0
90	1.6102	1.6113	|	0.0667	0.2000	0.2000	0.2000	|	0.0667	0.2000	0.2000	0.2000	|  Best result at epoch 0
91	1.6106	1.6109	|	0.0667	0.2000	0.2000	0.2000	|	0.0667	0.2000	0.2000	0.2000	|  Best result at epoch 0
92	1.6106	1.6104	|	0.0667	0.2000	0.2000	0.2000	|	0.0667	0.2000	0.2000	0.2000	|  Best result at epoch 0
93	1.6103	1.6108	|	0.0667	0.2000	0.2000	0.2000	|	0.0667	0.2000	0.2000	0.2000	|  Best result at epoch 0
94	1.6107	1.6097	|	0.0667	0.2000	0.2000	0.2000	|	0.0667	0.2000	0.2000	0.2000	|  Best result at epoch 0
95	1.6103	1.6100	|	0.0667	0.2000	0.2000	0.2000	|	0.0667	0.2000	0.2000	0.2000	|  Best result at epoch 0
96	1.6101	1.6097	|	0.0667	0.2000	0.2000	0.2000	|	0.0667	0.2000	0.2000	0.2000	|  Best result at epoch 0
97	1.6104	1.6096	|	0.0667	0.2000	0.2000	0.2000	|	0.0667	0.2000	0.2000	0.2000	|  Best result at epoch 0
98	1.6109	1.6105	|	0.0667	0.2000	0.2000	0.2000	|	0.0667	0.2000	0.2000	0.2000	|  Best result at epoch 0
99	1.6103	1.6108	|	0.0667	0.2000	0.2000	0.2000	|	0.0667	0.2000	0.2000	0.2000	|  Best result at epoch 0
100	1.6108	1.6097	|	0.0667	0.2000	0.2000	0.2000	|	0.0667	0.2000	0.2000	0.2000	|  Best result at epoch 0
101	1.6109	1.6097	|	0.0667	0.2000	0.2000	0.2000	|	0.0667	0.2000	0.2000	0.2000	|  Best result at epoch 0
102	1.6107	1.6097	|	0.0667	0.2000	0.2000	0.2000	|	0.0667	0.2000	0.2000	0.2000	|  Best result at epoch 0
103	1.6103	1.6109	|	0.0667	0.2000	0.2000	0.2000	|	0.0667	0.2000	0.2000	0.2000	|  Best result at epoch 0
104	1.6103	1.6127	|	0.0667	0.2000	0.2000	0.2000	|	0.0667	0.2000	0.2000	0.2000	|  Best result at epoch 0
